annotator,title,comment_id,comment_text,author,stance_pro,stance_con,argument_type,pathos_type,ethos_appeal,ethos_challenge,word_count,context,timestamp,published_date,like_count,mentions,root_comment_id,root_comment_text
885,"Jean-Marie Dedecker en Koert Debeuf over Israël, Gaza en Europese identiteitsschaamte",Ugywzau_yKPiuBZ_fTx4AaABAg.ABLGZatoRhSABQMXXTGNbw,de decker is altijd pro palestijnen geweest,user_0185,"palestina, palestijnse rechten","israël, antisemitisme, zionisme, israëlische bezetting","appeal to reason, giving evidence (logos)",,,,8,Blij dat eens een rechtse politicus het met zoveel woorden zegt. Dat dit niet van links moet komen en weer wordt afgedaan als 'pro-Palestijns' standpunt.,2024-11-29 09:49:36+00:00,2024-11-29T09:49:36Z,0,johandecrom1373,Ugywzau_yKPiuBZ_fTx4AaABAg,Blij dat eens een rechtse politicus het met zoveel woorden zegt. Dat dit niet van links moet komen en weer wordt afgedaan als 'pro-Palestijns' standpunt.
885,"Jean-Marie Dedecker en Koert Debeuf over Israël, Gaza en Europese identiteitsschaamte",UgyzU4DVRhfap3s80-Z4AaABAg,Alle respect voor Jean Marie Dedecker .. Hartje op de juiste plek 👍👍👍,user_0205,"palestina, palestijnse rechten","israël, antisemitisme, zionisme, israëlische bezetting",appeal to emotion or moral values (pathos),"positive emotion (hope, pride, happiness, admiration, etc.) ",,,13,,2024-11-28 12:08:08+00:00,2024-11-28T12:08:08Z,29,,UgyzU4DVRhfap3s80-Z4AaABAg,Alle respect voor Jean Marie Dedecker .. Hartje op de juiste plek 👍👍👍
885,"Jean-Marie Dedecker en Koert Debeuf over Israël, Gaza en Europese identiteitsschaamte",Ugz-LuBTa7ROELz2CCx4AaABAg,"Chapeau, hier kan Nederland nog een hoop van leren!",user_0206,"palestina, palestijnse rechten, belgië","israël, antisemitisme, zionisme, israëlische bezetting, nederland",appeal to emotion or moral values (pathos),"positive emotion (hope, pride, happiness, admiration, etc.) ",,,9,,2024-11-27 18:09:19+00:00,2024-11-27T18:09:19Z,13,,Ugz-LuBTa7ROELz2CCx4AaABAg,"Chapeau, hier kan Nederland nog een hoop van leren!"
885,"Jean-Marie Dedecker en Koert Debeuf over Israël, Gaza en Europese identiteitsschaamte",Ugz2_GkUhukdV8YbxV94AaABAg,"Politici spreken zich niet uit omdat ze gechanteerd kunnen worden of gewoonweg corrupt zijn,zei die zich uitspreken hebben dit probleem niet.",user_0207,"palestina, palestijnse rechten","israël, zionisme, europese politiek, israëlische bezetting","appeal to reason, giving evidence (logos), appeal to emotion or moral values (pathos)","negative emotion (fear, anger, guilt, etc.)",,,21,,2024-11-26 22:56:17+00:00,2024-11-26T22:56:17Z,23,,Ugz2_GkUhukdV8YbxV94AaABAg,"Politici spreken zich niet uit omdat ze gechanteerd kunnen worden of gewoonweg corrupt zijn,zei die zich uitspreken hebben dit probleem niet."
885,"Jean-Marie Dedecker en Koert Debeuf over Israël, Gaza en Europese identiteitsschaamte",Ugz5Gzex5d34Az51FLl4AaABAg,Respect. Ik wens alle Europese politici dezelfde morele klaarheid omtrent deze kwestie.,user_0208,"palestina, palestijnse rechten","israël, antisemitisme, zionisme, europese politiek, israëlische bezetting",appeal to emotion or moral values (pathos),"positive emotion (hope, pride, happiness, admiration, etc.) ",,,12,,2024-11-26 21:51:13+00:00,2024-11-26T21:51:13Z,156,,Ugz5Gzex5d34Az51FLl4AaABAg,Respect. Ik wens alle Europese politici dezelfde morele klaarheid omtrent deze kwestie.
885,"Jean-Marie Dedecker en Koert Debeuf over Israël, Gaza en Europese identiteitsschaamte",Ugz5Gzex5d34Az51FLl4AaABAg.ABJvjDNZzXHABKHnUbSRJJ,Nee ze zijn veel heilig voor om de waarheid te zeggen.,user_0209,,europese politiek,appeal to emotion or moral values (pathos),sarcasm/irony(the opposite meaning),,,11,,2024-11-27 01:12:46+00:00,2024-11-27T01:12:46Z,5,,Ugz5Gzex5d34Az51FLl4AaABAg,Respect. Ik wens alle Europese politici dezelfde morele klaarheid omtrent deze kwestie.
885,"Jean-Marie Dedecker en Koert Debeuf over Israël, Gaza en Europese identiteitsschaamte",Ugz5Gzex5d34Az51FLl4AaABAg.ABJvjDNZzXHABLIExEc395,"Helaas een wens die vele mensen hebben , ... maar of we nog Europeanen zijn ? Mensen zijn slaven , geschiedenis hoef je er feitelijk niet meer bij te halen 😢",user_0210,"palestina, palestijnse rechten","israël, zionisme, europese politiek, israëlische bezetting",appeal to emotion or moral values (pathos),"negative emotion (fear, anger, guilt, etc.)",,,31,,2024-11-27 10:35:54+00:00,2024-11-27T10:35:54Z,0,,Ugz5Gzex5d34Az51FLl4AaABAg,Respect. Ik wens alle Europese politici dezelfde morele klaarheid omtrent deze kwestie.
885,"Jean-Marie Dedecker en Koert Debeuf over Israël, Gaza en Europese identiteitsschaamte",Ugz5Gzex5d34Az51FLl4AaABAg.ABJvjDNZzXHADNHB5Bd8lQ,"Lieve soort genot en. Ik ben van turk se orig ine. Maar komen aub niet hyp ocriet doen hier he. Gen ocide in yemen 500000 doden, honger..... waar evenwaardige massa protesten😂😂😂 isra el doet wat moet gebeuren, jammer genoeg colleteral damage. In de tora h staat niet bekeer iedereen naar hun geloof of anders roei hun uit, dit staat wel in de k o ran. Isr ael doet wettelijke zelf verdediging. Kom niet af met wie waar woont. Leer eerst u geschiedenis. De Koe rden hun land afgepakt, 1000 jaar lang, geen land, geen idenditeit. Waar zijn de massa protesten voor de koe rden😂😂😂😂 mash allah isra el .",user_0071,israël,palestina,"appeal to reason, giving evidence (logos), appeal to emotion or moral values (pathos), appeal to/challenging authority (ethos)","negative emotion (fear, anger, guilt, etc.)",,user,109,,2025-01-16 22:07:54+00:00,2025-01-16T22:07:54Z,0,,Ugz5Gzex5d34Az51FLl4AaABAg,Respect. Ik wens alle Europese politici dezelfde morele klaarheid omtrent deze kwestie.
885,"Jean-Marie Dedecker en Koert Debeuf over Israël, Gaza en Europese identiteitsschaamte",Ugz7dDy1ScDbQfis7B94AaABAg,Wauw veel respect naar Jean Marie,user_0211,"palestina, palestijnse rechten","israël, antisemitisme, zionisme, israëlische bezetting",appeal to emotion or moral values (pathos),"positive emotion (hope, pride, happiness, admiration, etc.) ",,,6,,2024-12-05 23:04:36+00:00,2024-12-05T23:04:36Z,0,,Ugz7dDy1ScDbQfis7B94AaABAg,Wauw veel respect naar Jean Marie
885,"Jean-Marie Dedecker en Koert Debeuf over Israël, Gaza en Europese identiteitsschaamte",Ugz9_J4T_gfasq6tCGR4AaABAg,"Recht voor de raap, en volle waarheid.",user_0212,"palestina, palestijnse rechten","israël, antisemitisme, zionisme, israëlische bezetting","appeal to emotion or moral values (pathos), appeal to/challenging authority (ethos)","positive emotion (hope, pride, happiness, admiration, etc.) ",jean-marie dedecker,,7,,2024-11-26 22:18:02+00:00,2024-11-26T22:18:02Z,89,,Ugz9_J4T_gfasq6tCGR4AaABAg,"Recht voor de raap, en volle waarheid."
885,"Jean-Marie Dedecker en Koert Debeuf over Israël, Gaza en Europese identiteitsschaamte",UgzAg8VOdukJ-GWoDYR4AaABAg,"Dit soort gesprekken zijn ondenkbaar in Nederland, respect voor de Belgen",user_0213,"palestina, palestijnse rechten, belgië","israël, zionisme, israëlische bezetting, nederland",appeal to emotion or moral values (pathos),"positive emotion (hope, pride, happiness, admiration, etc.) ",,,11,,2024-11-26 21:41:04+00:00,2024-11-26T21:41:04Z,765,,UgzAg8VOdukJ-GWoDYR4AaABAg,"Dit soort gesprekken zijn ondenkbaar in Nederland, respect voor de Belgen"
885,"Jean-Marie Dedecker en Koert Debeuf over Israël, Gaza en Europese identiteitsschaamte",UgzAg8VOdukJ-GWoDYR4AaABAg.ABJuZw1dIVdABK3OhlivxX,TEGEN BEZETTERS ZIJN IS NIET HETZELFDE ALS ANTI-SEMIET ZIJN,user_0123,"palestina, palestijnse rechten","israël, antisemitisme, zionisme, israëlische bezetting","appeal to reason, giving evidence (logos)",,,,9,,2024-11-26 23:06:55+00:00,2024-11-26T23:06:55Z,50,,UgzAg8VOdukJ-GWoDYR4AaABAg,"Dit soort gesprekken zijn ondenkbaar in Nederland, respect voor de Belgen"
885,"Jean-Marie Dedecker en Koert Debeuf over Israël, Gaza en Europese identiteitsschaamte",UgzAg8VOdukJ-GWoDYR4AaABAg.ABJuZw1dIVdABKoPn2opPy,​Tegen criminelen uit islamitische landen is geen islamofoob. Ook geen islam hater.,user_0214,"israël, zionisme, israëlische bezetting","palestina, palestijnse rechten","appeal to reason, giving evidence (logos), appeal to emotion or moral values (pathos)","negative emotion (fear, anger, guilt, etc.)",,,12,TEGEN BEZETTERS ZIJN IS NIET HETZELFDE ALS ANTI-SEMIET ZIJN,2024-11-27 06:06:30+00:00,2024-11-27T06:06:30Z,0,BENEW144,UgzAg8VOdukJ-GWoDYR4AaABAg,"Dit soort gesprekken zijn ondenkbaar in Nederland, respect voor de Belgen"
885,"Jean-Marie Dedecker en Koert Debeuf over Israël, Gaza en Europese identiteitsschaamte",UgzAg8VOdukJ-GWoDYR4AaABAg.ABJuZw1dIVdABL5wnA-JtU,Jammer dat er nogal wat overlap is tussen de tegenstanders van bezetting en de Jodenhaters. Het begint er al mee wat je onder bezetting verstaat en wat je inplaats van die bezetting zou willen .,user_0146,"israël, zionisme, israëlische bezetting","palestina, antisemitisme, palestijnse rechten",appeal to emotion or moral values (pathos),"negative emotion (fear, anger, guilt, etc.)",,,36,TEGEN BEZETTERS ZIJN IS NIET HETZELFDE ALS ANTI-SEMIET ZIJN,2024-11-27 08:48:25+00:00,2024-11-27T08:48:25Z,0,BENEW144,UgzAg8VOdukJ-GWoDYR4AaABAg,"Dit soort gesprekken zijn ondenkbaar in Nederland, respect voor de Belgen"
885,"Jean-Marie Dedecker en Koert Debeuf over Israël, Gaza en Europese identiteitsschaamte",UgzAg8VOdukJ-GWoDYR4AaABAg.ABJuZw1dIVdABL6ZPV2Apj,Brusselmans heeft dit bv niet kunnen doen dus zo vrij is Belgie niet hoor! Hij werd meteen aangevallen ongeloofelijk!!,user_0215,,belgië,"appeal to reason, giving evidence (logos), appeal to emotion or moral values (pathos)","negative emotion (fear, anger, guilt, etc.)",,,19,,2024-11-27 08:53:50+00:00,2024-11-27T08:53:50Z,9,,UgzAg8VOdukJ-GWoDYR4AaABAg,"Dit soort gesprekken zijn ondenkbaar in Nederland, respect voor de Belgen"
885,"Jean-Marie Dedecker en Koert Debeuf over Israël, Gaza en Europese identiteitsschaamte",UgzAg8VOdukJ-GWoDYR4AaABAg.ABJuZw1dIVdABLA-xEiU9o,Nederland is het schoothondje van Israël,user_0216,"palestina, palestijnse rechten","israël, zionisme, israëlische bezetting, nederland",appeal to emotion or moral values (pathos),"negative emotion (fear, anger, guilt, etc.)",,,6,,2024-11-27 09:23:57+00:00,2024-11-27T09:23:57Z,0,,UgzAg8VOdukJ-GWoDYR4AaABAg,"Dit soort gesprekken zijn ondenkbaar in Nederland, respect voor de Belgen"
885,"Jean-Marie Dedecker en Koert Debeuf over Israël, Gaza en Europese identiteitsschaamte",UgzAg8VOdukJ-GWoDYR4AaABAg.ABJuZw1dIVdABLBlEvF_vl,"​hopelijk gaat Brusselmans de gevangenis in, Alle Duitsers waren niet verantwoordelijk voor de dood van joodse kinderen en volwassenen",user_0217,"israël, zionisme, israëlische bezetting",antisemitisme,appeal to emotion or moral values (pathos),"negative emotion (fear, anger, guilt, etc.)",,,19,Brusselmans heeft dit bv niet kunnen doen dus zo vrij is Belgie niet hoor! Hij werd meteen aangevallen ongeloofelijk!!,2024-11-27 09:39:17+00:00,2024-11-27T09:39:17Z,0,znadiaster6630,UgzAg8VOdukJ-GWoDYR4AaABAg,"Dit soort gesprekken zijn ondenkbaar in Nederland, respect voor de Belgen"
885,"Jean-Marie Dedecker en Koert Debeuf over Israël, Gaza en Europese identiteitsschaamte",UgzAg8VOdukJ-GWoDYR4AaABAg.ABJuZw1dIVdABLCn__P2Cx,Toch wel? Hij heeft geschreven wat hij wou.,user_0184,belgië,,"appeal to reason, giving evidence (logos)",,,,9,Brusselmans heeft dit bv niet kunnen doen dus zo vrij is Belgie niet hoor! Hij werd meteen aangevallen ongeloofelijk!!,2024-11-27 09:48:20+00:00,2024-11-27T09:48:20Z,4,znadiaster6630,UgzAg8VOdukJ-GWoDYR4AaABAg,"Dit soort gesprekken zijn ondenkbaar in Nederland, respect voor de Belgen"
885,"Jean-Marie Dedecker en Koert Debeuf over Israël, Gaza en Europese identiteitsschaamte",UgzAg8VOdukJ-GWoDYR4AaABAg.ABJuZw1dIVdABLHZX1Z0c-,Ik dacht juist dat ze in Nederland meer durven zeggen wat ze denken. Recht voor de raap is toch iets waar Nederlanders voor bekend zijn en trots op zijn? Of is dit doorheen de jaren verandert?,user_0218,,nederland,"appeal to reason, giving evidence (logos)",,,,36,,2024-11-27 10:29:58+00:00,2024-11-27T10:29:58Z,6,,UgzAg8VOdukJ-GWoDYR4AaABAg,"Dit soort gesprekken zijn ondenkbaar in Nederland, respect voor de Belgen"
885,"Jean-Marie Dedecker en Koert Debeuf over Israël, Gaza en Europese identiteitsschaamte",UgzAg8VOdukJ-GWoDYR4AaABAg.ABJuZw1dIVdABLHq7-iqDC,Groot gelijk meneer de waarheid mag niet gezegd worden,user_0175,"palestina, palestijnse rechten","israël, antisemitisme, zionisme, israëlische bezetting",appeal to emotion or moral values (pathos),"negative emotion (fear, anger, guilt, etc.)",,,9,,2024-11-27 10:32:22+00:00,2024-11-27T10:32:22Z,7,,UgzAg8VOdukJ-GWoDYR4AaABAg,"Dit soort gesprekken zijn ondenkbaar in Nederland, respect voor de Belgen"
885,"Jean-Marie Dedecker en Koert Debeuf over Israël, Gaza en Europese identiteitsschaamte",UgzAg8VOdukJ-GWoDYR4AaABAg.ABJuZw1dIVdABLLxbdSUaL,"correct en Palestijnen,Arabieren zijn zelf ook semieten.",user_0219,"palestina, palestijnse rechten","israël, antisemitisme, zionisme, israëlische bezetting","appeal to reason, giving evidence (logos)",,,,8,TEGEN BEZETTERS ZIJN IS NIET HETZELFDE ALS ANTI-SEMIET ZIJN,2024-11-27 11:08:21+00:00,2024-11-27T11:08:21Z,0,BENEW144,UgzAg8VOdukJ-GWoDYR4AaABAg,"Dit soort gesprekken zijn ondenkbaar in Nederland, respect voor de Belgen"
885,"Jean-Marie Dedecker en Koert Debeuf over Israël, Gaza en Europese identiteitsschaamte",UgzAg8VOdukJ-GWoDYR4AaABAg.ABJuZw1dIVdABLWEa-2k48,​ik ben het niet eens met Brusselmans omdat hij spreekt over Joden. Er zijn namelijk honderdduizenden Joden wereldwijd die zich ook afkeren van Israel en van het zionisme.,user_0220,"palestina, palestijnse rechten","israël, zionisme, israëlische bezetting","appeal to reason, giving evidence (logos), appeal to emotion or moral values (pathos)","negative emotion (fear, anger, guilt, etc.)",,,28,Brusselmans heeft dit bv niet kunnen doen dus zo vrij is Belgie niet hoor! Hij werd meteen aangevallen ongeloofelijk!!,2024-11-27 12:38:11+00:00,2024-11-27T12:38:11Z,0,znadiaster6630,UgzAg8VOdukJ-GWoDYR4AaABAg,"Dit soort gesprekken zijn ondenkbaar in Nederland, respect voor de Belgen"
885,"Jean-Marie Dedecker en Koert Debeuf over Israël, Gaza en Europese identiteitsschaamte",UgzAg8VOdukJ-GWoDYR4AaABAg.ABJuZw1dIVdABLXDeqdujG,De tijd van de sonja Barend is blijkbaar voorbij in Nederland,user_0221,,nederland,appeal to emotion or moral values (pathos),"negative emotion (fear, anger, guilt, etc.)",,,11,,2024-11-27 12:46:48+00:00,2024-11-27T12:46:48Z,4,,UgzAg8VOdukJ-GWoDYR4AaABAg,"Dit soort gesprekken zijn ondenkbaar in Nederland, respect voor de Belgen"
885,"Jean-Marie Dedecker en Koert Debeuf over Israël, Gaza en Europese identiteitsschaamte",UgzAg8VOdukJ-GWoDYR4AaABAg.ABJuZw1dIVdABLakCc7YkT,"Brusselmans is een simpele vulgaire man, die naar de gevangenis moet",user_0217,,,appeal to emotion or moral values (pathos),"negative emotion (fear, anger, guilt, etc.)",,,12,@user Toch wel? Hij heeft geschreven wat hij wou.,2024-11-27 13:26:20+00:00,2024-11-27T13:26:20Z,0,frankyvermeulen1857,UgzAg8VOdukJ-GWoDYR4AaABAg,"Dit soort gesprekken zijn ondenkbaar in Nederland, respect voor de Belgen"
885,"Jean-Marie Dedecker en Koert Debeuf over Israël, Gaza en Europese identiteitsschaamte",UgzAg8VOdukJ-GWoDYR4AaABAg.ABJuZw1dIVdABLxbyW0uR9,"Klopt. Alle babbeltafels zitten vol met sympathisanten van Israel , keppeltjes of Nederlanders met joodse namen.",user_0222,"palestina, palestijnse rechten","israël, zionisme, israëlische bezetting, nederland","appeal to reason, giving evidence (logos), appeal to emotion or moral values (pathos)","negative emotion (fear, anger, guilt, etc.)",,,16,,2024-11-27 16:46:11+00:00,2024-11-27T16:46:11Z,0,,UgzAg8VOdukJ-GWoDYR4AaABAg,"Dit soort gesprekken zijn ondenkbaar in Nederland, respect voor de Belgen"
885,"Jean-Marie Dedecker en Koert Debeuf over Israël, Gaza en Europese identiteitsschaamte",UgzAg8VOdukJ-GWoDYR4AaABAg.ABJuZw1dIVdABMDWPqvBw-,"​ vrijheid van meningsuiting was altijd al begrensd rondom één bepaalde groep. Bij ieder ander persoon, religie, koning of God mag je volledig los gaan.",user_0223,"palestina, palestijnse rechten","israël, zionisme, israëlische bezetting","appeal to reason, giving evidence (logos)",,,,25,Ik dacht juist dat ze in Nederland meer durven zeggen wat ze denken. Recht voor de raap is toch iets waar Nederlanders  voor bekend zijn en trots op zijn? Of is dit doorheen de jaren verandert?,2024-11-27 19:13:50+00:00,2024-11-27T19:13:50Z,7,mettekesdg1538,UgzAg8VOdukJ-GWoDYR4AaABAg,"Dit soort gesprekken zijn ondenkbaar in Nederland, respect voor de Belgen"
885,"Jean-Marie Dedecker en Koert Debeuf over Israël, Gaza en Europese identiteitsschaamte",UgzAg8VOdukJ-GWoDYR4AaABAg.ABJuZw1dIVdABMG6eXn6xB,Geen fan van de nva. Maar respect. Zo zie ik de genocide ook. Dominique,user_0224,"palestina, palestijnse rechten","israël, zionisme, rechtse partijen, israëlische bezetting",appeal to emotion or moral values (pathos),"negative emotion (fear, anger, guilt, etc.), positive emotion (hope, pride, happiness, admiration, etc.) ",,,14,,2024-11-27 19:36:32+00:00,2024-11-27T19:36:32Z,6,,UgzAg8VOdukJ-GWoDYR4AaABAg,"Dit soort gesprekken zijn ondenkbaar in Nederland, respect voor de Belgen"
885,"Jean-Marie Dedecker en Koert Debeuf over Israël, Gaza en Europese identiteitsschaamte",UgzAg8VOdukJ-GWoDYR4AaABAg.ABJuZw1dIVdABMLrYK6Utx,"​De reguliere media in Nederland, zorgt ervoor dat bepaalde geluiden niet aan bod komen, daarom schieten alternatieve media als paddestoelen uit de grond. Net zoals je in Belgie bijvoorbeeld Hete Hangijzers hebt.",user_0225,belgië,nederland,"appeal to reason, giving evidence (logos)",,,,32,Ik dacht juist dat ze in Nederland meer durven zeggen wat ze denken. Recht voor de raap is toch iets waar Nederlanders  voor bekend zijn en trots op zijn? Of is dit doorheen de jaren verandert?,2024-11-27 20:26:45+00:00,2024-11-27T20:26:45Z,0,mettekesdg1538,UgzAg8VOdukJ-GWoDYR4AaABAg,"Dit soort gesprekken zijn ondenkbaar in Nederland, respect voor de Belgen"
885,"Jean-Marie Dedecker en Koert Debeuf over Israël, Gaza en Europese identiteitsschaamte",UgzAg8VOdukJ-GWoDYR4AaABAg.ABJuZw1dIVdABMMq031fJL,er is geen genocide!!! Wake up!!!!,user_0107,"israël, zionisme, israëlische bezetting","palestina, palestijnse rechten","appeal to reason, giving evidence (logos), appeal to/challenging authority (ethos)",,,user,7,Geen fan van de nva. Maar respect. Zo zie ik de genocide ook.  Dominique,2024-11-27 20:35:17+00:00,2024-11-27T20:35:17Z,4,SandraHommen,UgzAg8VOdukJ-GWoDYR4AaABAg,"Dit soort gesprekken zijn ondenkbaar in Nederland, respect voor de Belgen"
885,"Jean-Marie Dedecker en Koert Debeuf over Israël, Gaza en Europese identiteitsschaamte",UgzAg8VOdukJ-GWoDYR4AaABAg.ABJuZw1dIVdABMMw-kMo7X,"er is geen genocide,!!! Wake up!!! Het is een gewone oorlog!!! Shit happens!!! Eigen schuld dikke bult!!!",user_0107,"israël, zionisme, israëlische bezetting","palestina, palestijnse rechten","appeal to reason, giving evidence (logos), appeal to emotion or moral values (pathos), appeal to/challenging authority (ethos)","negative emotion (fear, anger, guilt, etc.)",,user,18,Geen fan van de nva. Maar respect. Zo zie ik de genocide ook.  Dominique,2024-11-27 20:36:06+00:00,2024-11-27T20:36:06Z,1,SandraHommen,UgzAg8VOdukJ-GWoDYR4AaABAg,"Dit soort gesprekken zijn ondenkbaar in Nederland, respect voor de Belgen"
885,"Jean-Marie Dedecker en Koert Debeuf over Israël, Gaza en Europese identiteitsschaamte",UgzAg8VOdukJ-GWoDYR4AaABAg.ABJuZw1dIVdABMSEFyGYJ3,Je mag in nl alleen 'vrij spreken' als het in 'hun' gedachten past ! Minstens 87 % zijn hyprocieten namelijk. De rest wat nog oke is nog maar een hele kleine groep helaas.​,user_0226,,nederland,appeal to emotion or moral values (pathos),"negative emotion (fear, anger, guilt, etc.)",,,33,Ik dacht juist dat ze in Nederland meer durven zeggen wat ze denken. Recht voor de raap is toch iets waar Nederlanders  voor bekend zijn en trots op zijn? Of is dit doorheen de jaren verandert?,2024-11-27 21:22:26+00:00,2024-11-27T21:22:26Z,0,mettekesdg1538,UgzAg8VOdukJ-GWoDYR4AaABAg,"Dit soort gesprekken zijn ondenkbaar in Nederland, respect voor de Belgen"
885,"Jean-Marie Dedecker en Koert Debeuf over Israël, Gaza en Europese identiteitsschaamte",UgzAg8VOdukJ-GWoDYR4AaABAg.ABJuZw1dIVdABMW9dxnaet,"Zegt zie? jij? stop het gaslighten het is zo transparant! De laatste fase van genocide is altijd "" De ontkenning""",user_0186,"palestina, palestijnse rechten","israël, antisemitisme, zionisme, israëlische bezetting",appeal to emotion or moral values (pathos),"negative emotion (fear, anger, guilt, etc.)",,,21,"@user er is geen genocide,!!!
Wake up!!!
Het is een gewone oorlog!!!
Shit happens!!!
Eigen schuld dikke bult!!!",2024-11-27 21:56:45+00:00,2024-11-27T21:56:45Z,0,rafaeldaum7281,UgzAg8VOdukJ-GWoDYR4AaABAg,"Dit soort gesprekken zijn ondenkbaar in Nederland, respect voor de Belgen"
885,"Jean-Marie Dedecker en Koert Debeuf over Israël, Gaza en Europese identiteitsschaamte",UgzAg8VOdukJ-GWoDYR4AaABAg.ABJuZw1dIVdABMZ34DZqsz,Een slachting dan? Een bloedbad? Killing Frenzy? Oktober 7 op steroïden? Hoe wil je't verbloemd hebben?,user_0227,"palestina, palestijnse rechten","israël, zionisme, israëlische bezetting",appeal to emotion or moral values (pathos),"negative emotion (fear, anger, guilt, etc.)",,,17,"@user er is geen genocide,!!!
Wake up!!!
Het is een gewone oorlog!!!
Shit happens!!!
Eigen schuld dikke bult!!!",2024-11-27 22:22:04+00:00,2024-11-27T22:22:04Z,0,rafaeldaum7281,UgzAg8VOdukJ-GWoDYR4AaABAg,"Dit soort gesprekken zijn ondenkbaar in Nederland, respect voor de Belgen"
885,"Jean-Marie Dedecker en Koert Debeuf over Israël, Gaza en Europese identiteitsschaamte",UgzAg8VOdukJ-GWoDYR4AaABAg.ABJuZw1dIVdABMbBqd14GE,Alleen wanneer het ze goed uitkomt 😉,user_0228,,nederland,appeal to emotion or moral values (pathos),"negative emotion (fear, anger, guilt, etc.)",,,7,Ik dacht juist dat ze in Nederland meer durven zeggen wat ze denken. Recht voor de raap is toch iets waar Nederlanders  voor bekend zijn en trots op zijn? Of is dit doorheen de jaren verandert?,2024-11-27 22:49:29+00:00,2024-11-27T22:49:29Z,0,mettekesdg1538,UgzAg8VOdukJ-GWoDYR4AaABAg,"Dit soort gesprekken zijn ondenkbaar in Nederland, respect voor de Belgen"
885,"Jean-Marie Dedecker en Koert Debeuf over Israël, Gaza en Europese identiteitsschaamte",UgzAg8VOdukJ-GWoDYR4AaABAg.ABJuZw1dIVdABO1MAS6-Aw,"Ze / we zijn dat wel, maar zien niet in dat Israël een monster is geworden. In NL vinden we joden altijd zielig, en moslims altijd dader. Tis treurig ja, meer dan treurig... ​",user_0229,"palestina, palestijnse rechten","israël, antisemitisme, zionisme, israëlische bezetting, nederland",appeal to emotion or moral values (pathos),"negative emotion (fear, anger, guilt, etc.)",,,34,Ik dacht juist dat ze in Nederland meer durven zeggen wat ze denken. Recht voor de raap is toch iets waar Nederlanders  voor bekend zijn en trots op zijn? Of is dit doorheen de jaren verandert?,2024-11-28 12:06:03+00:00,2024-11-28T12:06:03Z,0,mettekesdg1538,UgzAg8VOdukJ-GWoDYR4AaABAg,"Dit soort gesprekken zijn ondenkbaar in Nederland, respect voor de Belgen"
885,"Jean-Marie Dedecker en Koert Debeuf over Israël, Gaza en Europese identiteitsschaamte",UgzAg8VOdukJ-GWoDYR4AaABAg.ABJuZw1dIVdABO4cZxHXrx,Nederland wordt geterroriseerd door zionisten die geïnfiltreerd zijn in alle geledingen van de maatschappij! De Nederlandse regering bestaat uit slaven van de fascistische regering in Jeruzalem.,user_0230,"palestina, palestijnse rechten","israël, zionisme, israëlische bezetting, nederland","appeal to reason, giving evidence (logos), appeal to emotion or moral values (pathos)","negative emotion (fear, anger, guilt, etc.)",,,26,,2024-11-28 12:34:39+00:00,2024-11-28T12:34:39Z,0,,UgzAg8VOdukJ-GWoDYR4AaABAg,"Dit soort gesprekken zijn ondenkbaar in Nederland, respect voor de Belgen"
885,"Jean-Marie Dedecker en Koert Debeuf over Israël, Gaza en Europese identiteitsschaamte",UgzAg8VOdukJ-GWoDYR4AaABAg.ABJuZw1dIVdABOA9pnqk7r,​de hele wereld weet dat het genocide is... Pinokkio,user_0231,"palestina, palestijnse rechten","israël, zionisme, israëlische bezetting","appeal to reason, giving evidence (logos), appeal to emotion or moral values (pathos)","negative emotion (fear, anger, guilt, etc.)",,,9,"@user er is geen genocide,!!!
Wake up!!!
Het is een gewone oorlog!!!
Shit happens!!!
Eigen schuld dikke bult!!!",2024-11-28 13:23:01+00:00,2024-11-28T13:23:01Z,0,rafaeldaum7281,UgzAg8VOdukJ-GWoDYR4AaABAg,"Dit soort gesprekken zijn ondenkbaar in Nederland, respect voor de Belgen"
885,"Jean-Marie Dedecker en Koert Debeuf over Israël, Gaza en Europese identiteitsschaamte",UgzAg8VOdukJ-GWoDYR4AaABAg.ABJuZw1dIVdABOBAexleMu,ongelooflijk!!!Hij heeft iedere Belg van Joodse afkomst om een mes aan zijn keel te zetten en jij vind dat ongelooflijk!!!!Linkse Debiel!!!!,user_0107,,"israël, zionisme, israëlische bezetting","appeal to emotion or moral values (pathos), appeal to/challenging authority (ethos)","negative emotion (fear, anger, guilt, etc.)",,user,22,Brusselmans heeft dit bv niet kunnen doen dus zo vrij is Belgie niet hoor! Hij werd meteen aangevallen ongeloofelijk!!,2024-11-28 13:31:52+00:00,2024-11-28T13:31:52Z,0,znadiaster6630,UgzAg8VOdukJ-GWoDYR4AaABAg,"Dit soort gesprekken zijn ondenkbaar in Nederland, respect voor de Belgen"
